Time_x,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Abbreviation,GridPosition,ClassifiedPosition,Status,MaxSpeed,AvgSpeed,AvgThrottle,AvgBrake,AvgRPM,LapStartTime_s,Time_y,AirTemp,Humidity,TrackTemp,TotalSectorTime,Winner,Podium,RacePhase,GridGroup,SpeedCategory,Driver_ALO,Driver_BOT,Driver_HAM,Driver_HUL,Driver_LEC,Driver_MAG,Driver_NOR,Driver_OCO,Driver_PER,Driver_PIA,Driver_RIC,Driver_RUS,Driver_SAI,Driver_SAR,Driver_STR,Driver_TSU,Driver_VER,Driver_ZHO,TeamName_Aston Martin,TeamName_Ferrari,TeamName_Haas F1 Team,TeamName_Kick Sauber,TeamName_McLaren,TeamName_Mercedes,TeamName_RB,TeamName_Red Bull Racing,TeamName_Williams,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Predicted_LapTime
0 days 02:15:19.981000,16,90.289,1.4132636192433654,4.0,,,29.193,-0.9605306533094479,24.684,0 days 02:14:18.938000,0 days 02:14:55.350000,0 days 02:15:20.034000,291.0,260.0,251.0,298.0,False,10.0,True,Ferrari,0 days 02:13:49.692000,2024-07-07 15:18:46.721,1,15.0,False,,False,True,LEC,11.0,14.0,Lapped,-0.2764269141875667,0.9047357447016914,1.6370637810352708,-1.4523936373269455,0.023306597764923782,8029.692,7986.026,-0.06666284494841637,71.0,0.3697938959942802,90.289,0,0,Late,Midfield,VeryFast,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,90.51222789935093
0 days 01:58:53.976000,3,100.483,0.7274779268032668,2.0,,0 days 01:58:47.921000,32.042,1.1995820603742957,26.666,0 days 01:57:45.617000,0 days 01:58:27.392000,0 days 01:58:54.058000,295.0,240.0,,301.0,False,11.0,True,RB,0 days 01:57:13.493000,2024-07-07 15:02:10.522,1,12.0,False,,False,False,RIC,15.0,13.0,Lapped,-0.2764269141875667,-0.8580770907427098,-0.9869089068446715,0.1253999765603736,-0.8273047976471685,7033.493,7025.895,-1.430687210816031,78.0,-0.5819078791838084,100.483,0,0,Late,Midfield,Slow,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,103.06593163458612
0 days 01:25:58.163000,4,94.125,-0.5755148888329206,1.0,,,29.647,-0.7140288854976904,27.454,0 days 01:24:53.746000,0 days 01:25:30.770000,0 days 01:25:58.224000,290.0,257.0,222.0,302.0,False,18.0,True,McLaren,0 days 01:24:24.038000,2024-07-07 14:29:21.067,1,3.0,False,,False,True,NOR,3.0,3.0,Finished,0.2612944755086871,0.24073834258709945,0.065155010882084,0.24742630617362688,-0.10939108391825056,5064.038,5045.641,1.160959084332437,61.0,0.13186845219975876,94.125,0,1,Mid,Top5,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,93.89332639647718
0 days 01:53:26.119000,14,104.375,0.5217422190712372,2.0,,,32.987,1.3341108029382296,29.279,0 days 01:52:14.823000,0 days 01:52:56.932000,0 days 01:53:26.211000,288.0,240.0,225.0,298.0,False,7.0,True,Aston Martin,0 days 01:51:41.744000,2024-07-07 14:56:38.773,1,8.0,False,,False,True,ALO,10.0,8.0,Finished,-0.7066040259445697,-1.0641147467816345,-1.2041371558518374,0.27890703412684203,-1.2965125269500233,6701.744,6665.852,-1.430687210816031,75.0,-1.176721488670114,104.375,0,0,Mid,Top10,Slow,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,102.85531783928896
0 days 01:48:23.313000,20,104.06,0.31600651133920765,2.0,,,32.369,1.3586804235861334,29.521,0 days 01:47:11.656000,0 days 01:47:53.826000,0 days 01:48:23.347000,289.0,240.0,215.0,296.0,False,4.0,True,Haas F1 Team,0 days 01:46:39.253000,2024-07-07 14:51:36.282,1,12.0,False,,False,True,MAG,17.0,12.0,Finished,-0.7066040259445697,-1.1867919511704006,-1.5806894298625833,0.9440872202312863,-1.8119263282090141,6399.253,6365.801,-1.1578823376425065,73.0,-1.2956842105673754,104.06,0,0,Mid,Backmarker,Slow,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,105.26459019842537
0 days 01:32:27.799000,1,91.904,-0.30120061185688113,1.0,,,29.61,-0.7128205434986131,25.267,0 days 01:31:25.560000,0 days 01:32:02.587000,0 days 01:32:27.854000,291.0,257.0,247.0,294.0,False,22.0,True,Red Bull Racing,0 days 01:30:55.895000,2024-07-07 14:35:52.924,1,5.0,False,,False,True,VER,4.0,2.0,Finished,-0.7066040259445697,0.6719327408645779,0.8708664525053451,-0.7575818360954127,0.994799193947893,5455.895,5405.664,-0.06666284494841637,69.0,-0.7405248417134893,91.904,0,1,Mid,Top5,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,91.14366081990696
0 days 02:10:29.909000,81,89.222,1.2761064807553457,3.0,,,29.038,-1.2255603317737227,24.43,0 days 02:09:29.807000,0 days 02:10:05.561000,0 days 02:10:29.991000,293.0,264.0,251.0,301.0,False,7.0,True,McLaren,0 days 02:09:00.687000,2024-07-07 15:13:57.716,1,4.0,False,,False,True,PIA,5.0,4.0,Finished,0.36883875344793793,1.1168777655856992,0.7593606977336502,-1.4941305903893314,1.1029121385051681,7740.687,7686.0,-0.3394677181219383,72.0,0.21117693346459926,89.22200000000001,0,0,Late,Top5,VeryFast,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,90.08290444277158
0 days 02:11:09.235000,18,90.025,1.2761064807553457,3.0,,,29.054,-1.037461760584033,24.75,0 days 02:10:08.323000,0 days 02:10:44.544000,0 days 02:11:09.294000,296.0,262.0,250.0,301.0,True,6.0,True,Aston Martin,0 days 02:09:39.210000,2024-07-07 15:14:36.239,1,7.0,False,,False,True,STR,8.0,7.0,Finished,-0.06133835830906515,0.9153932872928903,1.0543625640790735,-1.991396574018335,0.4788040412359918,7779.21,7746.012,-0.3394677181219383,73.0,0.21117693346459926,90.02499999999999,0,0,Late,Top10,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,89.32861036958606
0 days 02:15:56,22,91.367,1.4818421884873751,3.0,,,29.412,-0.7897516507731983,25.119,0 days 02:14:54.105000,0 days 02:15:30.941000,0 days 02:15:56.060000,296.0,260.0,250.0,301.0,False,10.0,True,RB,0 days 02:14:24.633000,2024-07-07 15:19:21.662,1,10.0,False,,False,True,TSU,13.0,10.0,Finished,-0.16888263624831593,0.8044045433929815,0.9246533668279473,-0.7243851824610884,0.8516602219238528,8064.633,8046.052,0.06973959163834459,71.0,0.4887566178915416,91.36699999999999,0,0,Late,Midfield,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,90.92664996014132
0 days 02:05:51.370000,1,89.472,1.070370773023316,3.0,,,28.913,-1.1792405551424279,24.69,0 days 02:04:50.866000,0 days 02:05:26.735000,0 days 02:05:51.425000,287.0,263.0,250.0,295.0,True,4.0,True,Red Bull Racing,0 days 02:04:21.898000,2024-07-07 15:09:18.927,1,3.0,False,,False,True,VER,4.0,2.0,Finished,-0.2764269141875667,1.1252239572726075,1.448855908554805,-1.487165687345136,1.5350606698347673,7461.898,7445.95,-0.47587015470869926,76.0,0.09221421156733783,89.472,0,1,Late,Top5,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,89.9275445890122
0 days 01:35:54.680000,18,94.585,-0.1640434733688614,1.0,,,30.202,-0.332998375122002,26.413,0 days 01:34:50.356000,0 days 01:35:28.326000,0 days 01:35:54.739000,296.0,255.0,247.0,304.0,False,24.0,True,Aston Martin,0 days 01:34:20.095000,2024-07-07 14:39:17.124,1,9.0,False,,False,True,STR,8.0,7.0,Finished,-0.06133835830906515,0.17793209053715558,0.016245050333012757,0.44593353715899703,0.02198536386648544,5660.095,5645.691,-0.7486750278822236,68.0,-0.8198333229783312,94.585,0,0,Mid,Top10,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,94.98932457293468
0 days 01:06:00.139000,1,91.778,-1.4670362890050488,1.0,,,29.608,-0.720876156825796,25.163,0 days 01:04:58.024000,0 days 01:05:35.031000,0 days 01:06:00.194000,293.0,257.0,245.0,297.0,False,5.0,True,Red Bull Racing,0 days 01:04:28.361000,2024-07-07 14:09:25.390,1,3.0,False,,False,True,VER,4.0,2.0,Finished,-0.599059748005319,0.6218427420087361,0.6243408630145671,-0.565995083843322,0.9208129985050191,3868.361,3845.509,0.7517517745721518,60.0,0.01290573030249735,91.77799999999999,0,1,Early,Top5,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,91.0498998737973
0 days 01:28:04.824000,22,104.585,-0.5069363195889107,1.0,,,34.098,1.1149981204388886,28.922,0 days 01:26:54.397000,0 days 01:27:35.962000,0 days 01:28:04.884000,293.0,240.0,233.0,309.0,False,19.0,True,RB,0 days 01:26:20.239000,2024-07-07 14:31:17.268,1,11.0,False,,False,True,TSU,13.0,10.0,Finished,0.4763830313871887,-1.1398074814058017,-1.463574065477459,1.701458027321233,-0.8289648847842629,5180.239,5165.639,1.0245566477456738,63.0,-0.30432819475686596,104.585,0,0,Mid,Midfield,Slow,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,102.41209612038566
0 days 01:26:00.583000,81,94.269,-0.5755148888329206,1.0,,,29.775,-0.6230004549005388,27.244,0 days 01:24:56.171000,0 days 01:25:33.421000,0 days 01:26:00.665000,289.0,246.0,230.0,297.0,False,18.0,True,McLaren,0 days 01:24:26.314000,2024-07-07 14:29:23.343,1,4.0,False,,False,True,PIA,5.0,4.0,Finished,-0.4915154700660682,0.34577103193424924,0.2645598299171593,-1.5156909172349406,1.2034918460256148,5066.314,5045.641,1.160959084332437,61.0,0.13186845219975876,94.269,0,0,Mid,Top5,Medium,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,92.40508875623377
0 days 01:34:24.058000,2,94.494,-0.23262204261287125,1.0,,,30.044,-0.3273594457929737,26.466,0 days 01:33:19.682000,0 days 01:33:57.666000,0 days 01:34:24.132000,294.0,254.0,242.0,299.0,False,23.0,True,Williams,0 days 01:32:49.564000,2024-07-07 14:37:46.593,1,13.0,False,,False,True,SAR,12.0,11.0,Finished,0.04620591963018562,0.20009688272229667,-0.07696960825656145,0.4933698238409879,0.3029797754781349,5569.564,5525.714,-0.6122725912954626,68.0,-0.7801790823459103,94.494,0,0,Mid,Midfield,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,94.58114150469322
0 days 01:44:57.120000,20,102.842,0.1788493728511879,2.0,,,33.006,1.0702894664730318,28.382,0 days 01:43:47.318000,0 days 01:44:28.772000,0 days 01:44:57.154000,288.0,241.0,224.0,298.0,False,2.0,True,Haas F1 Team,0 days 01:43:14.278000,2024-07-07 14:48:11.307,1,12.0,False,,False,True,MAG,17.0,12.0,Finished,-0.4915154700660682,-0.7730100279691376,-0.9861119638571952,0.877443726473165,-0.9125538108662943,6194.278,6185.794,-1.0214799010557456,71.0,-1.216375729302535,102.84200000000001,0,0,Mid,Backmarker,Medium,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,101.77193081678969
0 days 01:46:36.344000,23,103.271,0.24742794209519775,2.0,,,32.255,1.1870958597171646,29.272,0 days 01:45:25.328000,0 days 01:46:07.072000,0 days 01:46:36.344000,284.0,242.0,216.0,294.0,False,3.0,True,Williams,0 days 01:44:53.073000,2024-07-07 14:49:50.102,1,11.0,False,,False,True,ALB,9.0,9.0,Finished,-0.4915154700660682,-0.9797968536865556,-2.360604036717337,0.9509192652577481,-0.7977735790925972,6293.073,6245.797,-1.0214799010557456,70.0,-1.2956842105673754,103.27099999999999,0,0,Mid,Top10,Slow,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,105.02698753329743
0 days 01:26:16.822000,27,95.834,-0.5755148888329206,1.0,,,30.157,-0.30520650914322445,27.638,0 days 01:25:11.185000,0 days 01:25:49.224000,0 days 01:26:16.862000,311.0,258.0,210.0,325.0,False,18.0,True,Haas F1 Team,0 days 01:24:40.988000,2024-07-07 14:29:38.017,1,9.0,False,,False,True,HUL,6.0,6.0,Finished,2.08954720047595,0.09869659521386329,-0.3664969156211787,0.5357393629208734,0.21437162514137742,5080.988,5045.641,1.160959084332437,61.0,0.13186845219975876,95.834,0,0,Mid,Top10,Medium,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,96.33981359417035
0 days 01:01:28.265000,16,92.858,-1.6727719967370784,1.0,,,29.575,-0.3293733491247701,25.304,0 days 01:00:25.035000,0 days 01:01:03.014000,0 days 01:01:28.318000,312.0,259.0,246.0,325.0,True,2.0,True,Ferrari,0 days 00:59:55.407000,2024-07-07 14:04:52.436,1,8.0,False,,False,True,LEC,11.0,14.0,Lapped,2.1970914784152007,0.5028796042131017,0.20316404528182566,0.2738424928839116,0.21980146419842492,3595.407,3545.476,0.7517517745721518,63.0,3.5817873872203316,92.858,0,0,Early,Midfield,Fast,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,95.2736051369618
0 days 01:23:16.837000,11,94.231,-0.7126720273209403,1.0,,,29.905,-0.25123389985110767,26.153,0 days 01:22:12.585000,0 days 01:22:50.758000,0 days 01:23:16.911000,311.0,261.0,247.0,327.0,False,16.0,True,Red Bull Racing,0 days 01:21:42.606000,2024-07-07 14:26:39.635,1,16.0,False,,False,True,PER,20.0,17.0,Lapped,2.3046357563544517,0.23064764903957002,-0.21344275295293458,1.0934717428224305,-0.0017199468182494643,4902.606,4865.627,1.160959084332437,59.0,0.1715226928321783,94.231,0,0,Early,Backmarker,Medium,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,96.66832106618061
0 days 01:13:40.753000,4,91.83,-1.1241434427849994,1.0,,,29.516,-0.6697230121981919,25.18,0 days 01:12:38.500000,0 days 01:13:15.634000,0 days 01:13:40.814000,296.0,258.0,248.0,300.0,False,10.0,True,McLaren,0 days 01:12:08.923000,2024-07-07 14:17:05.952,1,4.0,False,,False,True,NOR,3.0,3.0,Finished,-0.2764269141875667,0.6732214915515127,0.23329675253880433,-0.5150768434203005,0.7924488396930648,4328.923,4325.535,1.5701663940927224,61.0,0.6870278210536436,91.83000000000001,0,1,Early,Top5,Fast,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,91.88191968812565
0 days 02:17:42.914000,44,89.682,1.618999326975395,3.0,,,29.222,-1.1482264438327794,24.514,0 days 02:16:42.482000,0 days 02:17:18.428000,0 days 02:17:42.942000,295.0,264.0,250.0,302.0,False,13.0,False,Mercedes,0 days 02:16:13.232000,2024-07-07 15:21:10.261,1,1.0,False,,False,True,HAM,2.0,1.0,Finished,0.36883875344793793,1.01120526372711,1.494127255107931,-0.8853828333977855,0.6639890951443752,8173.232,8166.076,0.206142028225108,69.0,0.4887566178915416,89.682,1,1,Late,Top5,VeryFast,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,90.53793081760553
0 days 02:16:48.399000,77,92.006,1.4818421884873751,3.0,,,29.424,-0.5694306262747801,25.199,0 days 02:15:45.872000,0 days 02:16:23.255000,0 days 02:16:48.454000,285.0,259.0,250.0,288.0,False,11.0,True,Kick Sauber,0 days 02:15:16.393000,2024-07-07 15:20:13.422,1,14.0,False,,False,True,BOT,16.0,15.0,Lapped,-0.9216925818230712,0.7196287808711009,1.0926504177358172,-1.091556372970176,0.5568223336962446,8116.393,8106.055,0.06973959163834459,72.0,0.4887566178915416,92.006,0,0,Late,Backmarker,VeryFast,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,92.06722970250662
0 days 01:09:11.020000,18,92.716,-1.329879150517029,1.0,,,29.669,-0.4916939576674787,25.471,0 days 01:08:08.032000,0 days 01:08:45.608000,0 days 01:09:11.079000,289.0,256.0,246.0,301.0,False,7.0,True,Aston Martin,0 days 01:07:38.304000,2024-07-07 14:12:35.333,1,7.0,False,,False,True,STR,8.0,7.0,Finished,-0.38397119212681746,0.5479280804707279,0.37366496723216874,-0.7935739538252382,0.6001783815834125,4058.304,4025.531,0.8881542111589152,61.0,0.5680650991563821,92.71600000000001,0,0,Early,Top10,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,91.81071681332274
0 days 01:16:56.356000,14,92.427,-0.9869863042969798,1.0,,,29.553,-0.556541644951291,25.459,0 days 01:15:53.574000,0 days 01:16:30.989000,0 days 01:16:56.448000,299.0,258.0,245.0,302.0,True,12.0,True,Aston Martin,0 days 01:15:23.929000,2024-07-07 14:20:20.958,1,10.0,False,,False,True,ALO,10.0,8.0,Finished,-0.16888263624831593,0.502340064757493,0.29251325455630245,-0.44696217209487676,0.08934901892215198,4523.929,4505.547,1.433763957505959,59.0,0.5284108585239625,92.427,0,0,Early,Top10,Fast,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,92.64040229419982
0 days 02:19:09.505000,20,91.143,1.618999326975395,3.0,,,29.487,-0.851377092726137,24.973,0 days 02:18:07.883000,0 days 02:18:44.566000,0 days 02:19:09.539000,293.0,259.0,248.0,303.0,False,13.0,True,Haas F1 Team,0 days 02:17:38.362000,2024-07-07 15:22:35.391,1,12.0,False,,False,True,MAG,17.0,12.0,Finished,0.1537501975694364,0.8547719471614963,0.6445870748537909,-0.5255906992212479,1.2218391070767334,8258.362,8226.085,0.206142028225108,69.0,0.5680650991563821,91.143,0,0,Late,Backmarker,VeryFast,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,91.34843847153986
